Unnamed: 0.1,Unnamed: 0,begin_dateTime_mpt,asset_ID,block_number,block_price,offer_control,date
1123027,1123027,2023-07-08 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-08
1123113,1123113,2023-07-08 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-08
1123206,1123206,2023-07-08 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-08
1129555,1129555,2023-07-09 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-09
1129548,1129548,2023-07-09 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-09
1129557,1129557,2023-07-09 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-07-09
1129588,1129588,2023-07-09 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-09
1129672,1129672,2023-07-09 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-09
1129763,1129763,2023-07-09 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-09
1136040,1136040,2023-07-10 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-10
1136032,1136032,2023-07-10 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-10
1137338,1137338,2023-07-10 05:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-07-10
1136079,1136079,2023-07-10 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-10
1136157,1136157,2023-07-10 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-10
1136248,1136248,2023-07-10 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-10
1142361,1142361,2023-07-11 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-11
1142355,1142355,2023-07-11 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-11
1142399,1142399,2023-07-11 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-11
1142398,1142398,2023-07-11 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-11
1142475,1142475,2023-07-11 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-11
1142560,1142560,2023-07-11 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-11
1148627,1148627,2023-07-12 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-12
1148619,1148619,2023-07-12 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-12
1148663,1148663,2023-07-12 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-12
1148662,1148662,2023-07-12 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-12
1148751,1148751,2023-07-12 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-12
1148840,1148840,2023-07-12 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-12
1155184,1155184,2023-07-13 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-13
1155144,1155144,2023-07-13 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-13
1155182,1155182,2023-07-13 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-13
1155181,1155181,2023-07-13 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-13
1155267,1155267,2023-07-13 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-13
1155353,1155353,2023-07-13 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-13
1161691,1161691,2023-07-14 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-14
1161649,1161649,2023-07-14 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-14
1161690,1161690,2023-07-14 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-14
1161689,1161689,2023-07-14 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-14
1161780,1161780,2023-07-14 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-14
1161865,1161865,2023-07-14 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-14
1168209,1168209,2023-07-15 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-15
1168164,1168164,2023-07-15 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-15
1168208,1168208,2023-07-15 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-15
1168206,1168206,2023-07-15 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-15
1168294,1168294,2023-07-15 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-15
1168378,1168378,2023-07-15 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-15
1175490,1175490,2023-07-16 03:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-16
1174660,1174660,2023-07-16 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-16
1174692,1174692,2023-07-16 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-16
1174723,1174723,2023-07-16 00:00:00,EGC1,6,43.32,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-16
1174780,1174780,2023-07-16 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-16
1174867,1174867,2023-07-16 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-16
1185518,1185518,2023-07-17 17:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-07-17
1181182,1181182,2023-07-17 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-17
1181220,1181220,2023-07-17 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-17
1182214,1182214,2023-07-17 04:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-17
1181294,1181294,2023-07-17 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-17
1181381,1181381,2023-07-17 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-17
1187382,1187382,2023-07-18 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-18
1187338,1187338,2023-07-18 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-18
1187381,1187381,2023-07-18 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-18
1187380,1187380,2023-07-18 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-18
1187463,1187463,2023-07-18 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-18
1187543,1187543,2023-07-18 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-18
1193664,1193664,2023-07-19 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-19
1193619,1193619,2023-07-19 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-19
1193663,1193663,2023-07-19 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-19
1193662,1193662,2023-07-19 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-19
1193745,1193745,2023-07-19 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-19
1193828,1193828,2023-07-19 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-19
1200325,1200325,2023-07-20 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-20
1200278,1200278,2023-07-20 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-20
1200324,1200324,2023-07-20 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-20
1200323,1200323,2023-07-20 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-20
1200415,1200415,2023-07-20 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-20
1200502,1200502,2023-07-20 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-20
1207054,1207054,2023-07-21 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-21
1207005,1207005,2023-07-21 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-21
1207053,1207053,2023-07-21 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-21
1207052,1207052,2023-07-21 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-21
1207147,1207147,2023-07-21 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-21
1207234,1207234,2023-07-21 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-21
1213876,1213876,2023-07-22 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-22
1213826,1213826,2023-07-22 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-22
1213875,1213875,2023-07-22 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-22
1213874,1213874,2023-07-22 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-22
1213967,1213967,2023-07-22 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-22
1214053,1214053,2023-07-22 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-22
1226796,1226796,2023-07-23 23:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-23
1220450,1220450,2023-07-23 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-23
1220497,1220497,2023-07-23 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-23
1220496,1220496,2023-07-23 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-23
1220578,1220578,2023-07-23 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-23
1220664,1220664,2023-07-23 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-23
1227073,1227073,2023-07-24 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-24
1227060,1227060,2023-07-24 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-24
1227112,1227112,2023-07-24 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-24
1227111,1227111,2023-07-24 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-24
1227195,1227195,2023-07-24 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-24
1227278,1227278,2023-07-24 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-24
1233723,1233723,2023-07-25 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-25
1233673,1233673,2023-07-25 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-25
1233721,1233721,2023-07-25 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-25
1233720,1233720,2023-07-25 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-25
1233797,1233797,2023-07-25 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-25
1233875,1233875,2023-07-25 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-25
1239838,1239838,2023-07-26 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-26
1239796,1239796,2023-07-26 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-26
1239836,1239836,2023-07-26 00:00:00,EC01,2,555.0,ENMAX Cavalier LP,2023-07-26
1240342,1240342,2023-07-26 02:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-26
1239914,1239914,2023-07-26 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-26
1239997,1239997,2023-07-26 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-26
1246222,1246222,2023-07-27 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-27
1246175,1246175,2023-07-27 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-27
1246185,1246185,2023-07-27 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-07-27
1246218,1246218,2023-07-27 00:00:00,EGC1,6,699.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-27
1246299,1246299,2023-07-27 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-27
1246379,1246379,2023-07-27 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-27
1252723,1252723,2023-07-28 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-07-28
1252668,1252668,2023-07-28 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-28
1252687,1252687,2023-07-28 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-07-28
1252720,1252720,2023-07-28 00:00:00,EGC1,6,699.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-28
1252813,1252813,2023-07-28 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-28
1252894,1252894,2023-07-28 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-28
1259380,1259380,2023-07-29 00:00:00,CAL1,5,720.0,Calgary Energy Centre No. 2 Inc.,2023-07-29
1259336,1259336,2023-07-29 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-29
1259379,1259379,2023-07-29 00:00:00,EC01,2,799.0,ENMAX Cavalier LP,2023-07-29
1259382,1259382,2023-07-29 00:00:00,EGC1,6,699.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-29
1259476,1259476,2023-07-29 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-29
1259562,1259562,2023-07-29 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-29
1267188,1267188,2023-07-30 04:00:00,CAL1,5,579.0,Calgary Energy Centre No. 2 Inc.,2023-07-30
1266058,1266058,2023-07-30 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-30
1267183,1267183,2023-07-30 04:00:00,EC01,2,799.0,ENMAX Cavalier LP,2023-07-30
1266104,1266104,2023-07-30 00:00:00,EGC1,6,699.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-30
1266195,1266195,2023-07-30 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-30
1266278,1266278,2023-07-30 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-30
1272763,1272763,2023-07-31 00:00:00,CAL1,5,905.0,Calgary Energy Centre No. 2 Inc.,2023-07-31
1272727,1272727,2023-07-31 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-31
1272767,1272767,2023-07-31 00:00:00,EC01,2,901.0,ENMAX Cavalier LP,2023-07-31
1272769,1272769,2023-07-31 00:00:00,EGC1,6,899.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-31
1272862,1272862,2023-07-31 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-31
1272946,1272946,2023-07-31 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-31
1279446,1279446,2023-08-01 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-08-01
1279393,1279393,2023-08-01 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-01
1279439,1279439,2023-08-01 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-01
1279433,1279433,2023-08-01 00:00:00,EGC1,6,899.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-01
1279531,1279531,2023-08-01 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-01
1279613,1279613,2023-08-01 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-01
1286150,1286150,2023-08-02 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-08-02
1286098,1286098,2023-08-02 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-02
1286144,1286144,2023-08-02 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-02
1286137,1286137,2023-08-02 00:00:00,EGC1,6,899.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-02
1286238,1286238,2023-08-02 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-02
1286325,1286325,2023-08-02 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-02
1292830,1292830,2023-08-03 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-08-03
1292777,1292777,2023-08-03 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-03
1292824,1292824,2023-08-03 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-03
1292822,1292822,2023-08-03 00:00:00,EGC1,6,699.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-03
1292914,1292914,2023-08-03 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-03
1292998,1292998,2023-08-03 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-03
1299625,1299625,2023-08-04 00:00:00,CAL1,5,543.22,Calgary Energy Centre No. 2 Inc.,2023-08-04
1299575,1299575,2023-08-04 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-04
1299619,1299619,2023-08-04 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-04
1299617,1299617,2023-08-04 00:00:00,EGC1,6,699.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-04
1299715,1299715,2023-08-04 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-04
1299804,1299804,2023-08-04 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-04
1306477,1306477,2023-08-05 00:00:00,CAL1,5,999.15,Calgary Energy Centre No. 2 Inc.,2023-08-05
1306464,1306464,2023-08-05 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-05
1306508,1306508,2023-08-05 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-05
1306513,1306513,2023-08-05 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-05
1306592,1306592,2023-08-05 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-05
1306676,1306676,2023-08-05 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-05
1313227,1313227,2023-08-06 00:00:00,CAL1,5,999.15,Calgary Energy Centre No. 2 Inc.,2023-08-06
1313216,1313216,2023-08-06 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-06
1319179,1319179,2023-08-06 21:00:00,EC01,2,655.56,ENMAX Cavalier LP,2023-08-06
1313265,1313265,2023-08-06 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-06
1313349,1313349,2023-08-06 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-06
1313434,1313434,2023-08-06 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-06
1319991,1319991,2023-08-07 00:00:00,CAL1,5,999.15,Calgary Energy Centre No. 2 Inc.,2023-08-07
1319980,1319980,2023-08-07 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-07
1320028,1320028,2023-08-07 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-07
1320034,1320034,2023-08-07 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-07
1320114,1320114,2023-08-07 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-07
1320200,1320200,2023-08-07 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-07
1326746,1326746,2023-08-08 00:00:00,CAL1,5,999.15,Calgary Energy Centre No. 2 Inc.,2023-08-08
1326735,1326735,2023-08-08 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-08
1326781,1326781,2023-08-08 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-08
1326789,1326789,2023-08-08 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-08
1326871,1326871,2023-08-08 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-08
1326963,1326963,2023-08-08 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-08
1333568,1333568,2023-08-09 00:00:00,CAL1,5,999.15,Calgary Energy Centre No. 2 Inc.,2023-08-09
1333544,1333544,2023-08-09 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-09
1333590,1333590,2023-08-09 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-09
1333595,1333595,2023-08-09 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-09
1333679,1333679,2023-08-09 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-09
1333769,1333769,2023-08-09 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-09
1340314,1340314,2023-08-10 00:00:00,CAL1,5,999.15,Calgary Energy Centre No. 2 Inc.,2023-08-10
1340296,1340296,2023-08-10 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-10
1340342,1340342,2023-08-10 00:00:00,EC01,2,655.55,ENMAX Cavalier LP,2023-08-10
1340346,1340346,2023-08-10 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-10
1340435,1340435,2023-08-10 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-10
1340518,1340518,2023-08-10 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-10
1346896,1346896,2023-08-11 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-11
1346885,1346885,2023-08-11 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-11
1346903,1346903,2023-08-11 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-08-11
1346934,1346934,2023-08-11 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-11
1347016,1347016,2023-08-11 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-11
1347104,1347104,2023-08-11 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-11
1353623,1353623,2023-08-12 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-12
1353612,1353612,2023-08-12 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-12
1356387,1356387,2023-08-12 10:00:00,EC01,2,599.0,ENMAX Cavalier LP,2023-08-12
1353659,1353659,2023-08-12 00:00:00,EGC1,6,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-12
1353741,1353741,2023-08-12 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-12
1353831,1353831,2023-08-12 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-12
1360218,1360218,2023-08-13 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-13
1360207,1360207,2023-08-13 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-13
1360245,1360245,2023-08-13 00:00:00,EC01,2,899.0,ENMAX Cavalier LP,2023-08-13
1360216,1360216,2023-08-13 00:00:00,EGC1,6,999.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-13
1360341,1360341,2023-08-13 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-13
1362907,1362907,2023-08-13 09:00:00,HRM,0,0.0,Milner Power Limited Partnership  by its General Partner Milner Power Inc.,2023-08-13
1360429,1360429,2023-08-13 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-13
1366967,1366967,2023-08-14 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-14
1366955,1366955,2023-08-14 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-14
1366993,1366993,2023-08-14 00:00:00,EC01,2,899.0,ENMAX Cavalier LP,2023-08-14
1366965,1366965,2023-08-14 00:00:00,EGC1,6,999.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-14
1367083,1367083,2023-08-14 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-14
1371548,1371548,2023-08-14 16:00:00,HRM,0,0.0,Milner Power Limited Partnership  by its General Partner Milner Power Inc.,2023-08-14
1367172,1367172,2023-08-14 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-14
1373697,1373697,2023-08-15 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-15
1373686,1373686,2023-08-15 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-15
1373716,1373716,2023-08-15 00:00:00,EC01,2,899.0,ENMAX Cavalier LP,2023-08-15
1373694,1373694,2023-08-15 00:00:00,EGC1,6,999.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-15
1373823,1373823,2023-08-15 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-15
1376631,1376631,2023-08-15 10:00:00,HRM,0,0.0,Milner Power Limited Partnership  by its General Partner Milner Power Inc.,2023-08-15
1373911,1373911,2023-08-15 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-15
1380521,1380521,2023-08-16 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-16
1380508,1380508,2023-08-16 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-16
1380546,1380546,2023-08-16 00:00:00,EC01,2,899.0,ENMAX Cavalier LP,2023-08-16
1380518,1380518,2023-08-16 00:00:00,EGC1,6,999.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-16
1380650,1380650,2023-08-16 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-16
1382907,1382907,2023-08-16 08:00:00,HRM,0,0.0,Milner Power Limited Partnership  by its General Partner Milner Power Inc.,2023-08-16
1380736,1380736,2023-08-16 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-16
1387288,1387288,2023-08-17 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-08-17
1387279,1387279,2023-08-17 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-17
1393752,1393752,2023-08-17 23:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-08-17
1387286,1387286,2023-08-17 00:00:00,EGC1,6,999.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-17
1387417,1387417,2023-08-17 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-17
1390202,1390202,2023-08-17 10:00:00,HRM,0,0.0,Milner Power Limited Partnership  by its General Partner Milner Power Inc.,2023-08-17
1387507,1387507,2023-08-17 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-17
1395945,1395945,2023-08-18 07:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-08-18
1394018,1394018,2023-08-18 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-18
1394033,1394033,2023-08-18 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-08-18
1394028,1394028,2023-08-18 00:00:00,EGC1,6,999.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-18
1394159,1394159,2023-08-18 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-08-18
1394244,1394244,2023-08-18 00:00:00,NX01,0,0.0,Nexen Inc.,2023-08-18
1400692,1400692,2023-08-19 00:00:00,CAL1,5,777.78,Calgary Energy Centre No. 2 Inc.,2023-08-19
1400659,1400659,2023-08-19 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-08-19
1400668,1400668,2023-08-19 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-08-19
1400697,1400697,2023-08-19 00:00:00,EGC1,6,675.75,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-08-19
